transaction_id,customer_id,date,region,segment,product,contract_term_months,mrr_usd,csat_score,support_tickets_90d,is_churned
TXN-52152,CUST-10082,2024-07-13,North America,Mid-Market,Cloud Analytics Suite,24,1724.14,7,5,0
TXN-52153,CUST-10211,2024-02-11,North America,Mid-Market,Cloud Analytics Suite,12,2094.11,5,3,0
TXN-52154,CUST-10096,2025-09-21,North America,Enterprise,Customer 360,24,4070.84,8,3,0
TXN-52155,CUST-10206,2024-01-24,Asia Pacific,Enterprise,Cloud Analytics Suite,24,4807.07,6,4,1
TXN-52156,CUST-10495,2024-02-07,Asia Pacific,Mid-Market,Cybersecurity Core,12,1761.08,6,5,0
TXN-52157,CUST-10095,2024-07-07,North America,Mid-Market,Cybersecurity Core,24,1566.77,6,4,0
TXN-52158,CUST-10632,2025-07-05,North America,Small Business,Customer 360,24,545.22,8,3,1
TXN-52159,CUST-10763,2025-07-21,Latin America,Small Business,Cloud Analytics Suite,24,510.2,7,5,1
TXN-52160,CUST-10214,2024-11-15,Asia Pacific,Enterprise,Cybersecurity Core,24,6442.22,6,6,1
TXN-52161,CUST-10892,2024-10-01,Europe,Mid-Market,Cloud Analytics Suite,12,1419.25,6,2,1
TXN-52162,CUST-10902,2025-05-17,Europe,Mid-Market,Cybersecurity Core,36,2195.97,1,2,0
TXN-52163,CUST-10379,2025-03-23,North America,Enterprise,Cloud Analytics Suite,12,4934.09,2,8,1
TXN-52164,CUST-10030,2024-12-16,Europe,Enterprise,Cybersecurity Core,24,5233.79,6,1,1
TXN-52165,CUST-10365,2025-11-06,Latin America,Mid-Market,Cybersecurity Core,12,1874.4,5,0,0
TXN-52166,CUST-10131,2024-12-24,Europe,Mid-Market,Customer 360,12,1856.48,2,1,0
TXN-52167,CUST-10463,2024-04-25,North America,Small Business,ERP Connect,36,662.34,8,4,0
TXN-52168,CUST-10907,2024-12-24,North America,Small Business,Customer 360,12,479.24,6,6,0
TXN-52169,CUST-10450,2024-05-17,Europe,Small Business,Cybersecurity Core,12,405.64,6,1,0
TXN-52170,CUST-10460,2025-05-22,North America,Enterprise,Cybersecurity Core,24,5483.31,4,2,0
TXN-52171,CUST-11051,2025-03-25,Europe,Enterprise,Customer 360,12,2790.21,5,4,0
TXN-52172,CUST-10997,2024-12-12,North America,Mid-Market,Customer 360,24,1885.66,2,1,1
TXN-52173,CUST-11167,2025-04-20,Asia Pacific,Small Business,ERP Connect,24,845.14,9,3,0
TXN-52174,CUST-11041,2024-03-19,Asia Pacific,Small Business,Cloud Analytics Suite,24,719.93,8,0,0
TXN-52175,CUST-10938,2025-10-21,North America,Enterprise,ERP Connect,24,4091.87,6,2,0
TXN-52176,CUST-10477,2024-01-16,Europe,Enterprise,Cybersecurity Core,36,3698.82,4,6,0
TXN-52177,CUST-10660,2024-08-26,Europe,Small Business,ERP Connect,24,514.45,10,3,0
TXN-52178,CUST-10595,2024-12-27,Europe,Mid-Market,Cybersecurity Core,12,1267.56,5,0,0
TXN-52179,CUST-11194,2025-09-08,Asia Pacific,Mid-Market,Cloud Analytics Suite,24,1270.14,9,4,0
TXN-52180,CUST-11049,2025-11-06,North America,Enterprise,Cloud Analytics Suite,24,3782.55,8,2,0
TXN-52181,CUST-10477,2025-08-15,Europe,Enterprise,Customer 360,24,3303.43,4,3,1
TXN-52182,CUST-11112,2025-10-17,Asia Pacific,Enterprise,Customer 360,36,3926.84,4,3,1
TXN-52183,CUST-10699,2025-09-27,Asia Pacific,Mid-Market,Cybersecurity Core,24,1702.21,3,1,0
TXN-52184,CUST-10118,2025-04-23,Europe,Small Business,Cloud Analytics Suite,24,625.48,1,4,1
TXN-52185,CUST-10801,2024-01-20,Europe,Small Business,Customer 360,24,566.09,7,2,1
TXN-52186,CUST-10880,2025-04-13,Latin America,Enterprise,ERP Connect,12,5799.96,7,4,0
TXN-52187,CUST-10295,2025-04-22,Europe,Small Business,Cloud Analytics Suite,12,588.66,8,2,0
TXN-52188,CUST-10372,2025-06-13,Asia Pacific,Mid-Market,Cybersecurity Core,24,1471.3,8,0,1
TXN-52189,CUST-10014,2025-11-18,North America,Mid-Market,Customer 360,12,1471.1,7,2,0
TXN-52190,CUST-10588,2025-04-22,North America,Small Business,Cybersecurity Core,12,585.73,5,4,0
TXN-52191,CUST-10204,2025-08-25,North America,Mid-Market,Customer 360,24,986.56,1,3,1
TXN-52192,CUST-10882,2024-05-04,North America,Mid-Market,Cybersecurity Core,12,1656.25,6,3,0
TXN-52193,CUST-10449,2025-06-16,Latin America,Mid-Market,Customer 360,12,2376.56,3,2,0
TXN-52194,CUST-10955,2025-05-03,North America,Mid-Market,Cloud Analytics Suite,12,1822.36,9,3,1
TXN-52195,CUST-11144,2024-09-14,North America,Mid-Market,Customer 360,24,2257.45,1,2,0
TXN-52196,CUST-10718,2025-09-24,Europe,Small Business,Customer 360,12,639.99,7,7,1
TXN-52197,CUST-11051,2025-03-16,Europe,Enterprise,Cybersecurity Core,12,5982.41,3,4,1
TXN-52198,CUST-10708,2025-05-17,North America,Small Business,Cybersecurity Core,12,733.84,7,2,1
TXN-52199,CUST-10607,2024-07-22,Asia Pacific,Enterprise,ERP Connect,12,4189.97,5,4,0
TXN-52200,CUST-11177,2025-07-12,North America,Enterprise,ERP Connect,12,2681.46,7,4,1
TXN-52201,CUST-11017,2025-08-18,Asia Pacific,Mid-Market,Customer 360,24,1236.94,3,4,1
TXN-52202,CUST-10352,2025-06-08,North America,Enterprise,Customer 360,24,4578.14,7,4,0
TXN-52203,CUST-10737,2025-08-15,North America,Enterprise,ERP Connect,36,2992.73,2,3,0
TXN-52204,CUST-10196,2025-03-17,North America,Mid-Market,Customer 360,12,1204.15,5,3,0
TXN-52205,CUST-10178,2024-05-01,Europe,Small Business,Cloud Analytics Suite,12,524.23,5,4,0
TXN-52206,CUST-10746,2025-05-11,Europe,Mid-Market,Cloud Analytics Suite,36,1717.35,7,2,0
TXN-52207,CUST-10471,2025-09-23,North America,Mid-Market,Cybersecurity Core,36,1616.34,6,6,0
TXN-52208,CUST-10964,2025-12-16,Asia Pacific,Mid-Market,ERP Connect,24,1978.01,3,6,0
TXN-52209,CUST-10457,2025-09-09,Latin America,Mid-Market,Cybersecurity Core,12,1301.82,5,1,0
TXN-52210,CUST-11190,2024-04-15,Europe,Small Business,Customer 360,36,518.89,6,3,1
TXN-52211,CUST-10600,2024-01-02,North America,Small Business,ERP Connect,24,616.54,7,2,0
TXN-52212,CUST-11049,2024-04-03,North America,Mid-Market,Cybersecurity Core,12,2079.98,6,5,0
TXN-52213,CUST-10193,2024-05-23,North America,Mid-Market,Cloud Analytics Suite,12,2087.44,6,2,0
TXN-52214,CUST-10178,2025-07-02,North America,Small Business,ERP Connect,36,744.45,7,3,1
TXN-52215,CUST-10413,2025-01-12,North America,Enterprise,Cloud Analytics Suite,12,5098.05,5,1,0
TXN-52216,CUST-10654,2025-08-11,Europe,Mid-Market,Cybersecurity Core,36,1971.99,6,4,1
TXN-52217,CUST-10023,2024-08-08,Europe,Enterprise,Cybersecurity Core,24,4033.75,4,2,0
TXN-52218,CUST-10810,2024-06-02,Europe,Enterprise,ERP Connect,24,4608.0,9,6,0
TXN-52219,CUST-10485,2024-04-25,Asia Pacific,Enterprise,ERP Connect,12,4319.93,8,5,0
TXN-52220,CUST-10176,2025-11-20,Europe,Small Business,Cloud Analytics Suite,24,514.58,3,4,1
TXN-52221,CUST-11121,2025-01-06,North America,Mid-Market,Customer 360,24,2016.7,8,5,0
TXN-52222,CUST-10219,2024-03-09,North America,Mid-Market,Cybersecurity Core,36,1717.31,3,3,0
TXN-52223,CUST-11067,2025-04-07,Europe,Mid-Market,Cloud Analytics Suite,12,2098.1,2,7,0
TXN-52224,CUST-10340,2025-02-05,North America,Mid-Market,ERP Connect,24,2356.68,7,4,0
TXN-52225,CUST-10815,2024-04-10,Asia Pacific,Mid-Market,Customer 360,24,2453.26,6,7,0
TXN-52226,CUST-11142,2024-10-11,North America,Mid-Market,Cloud Analytics Suite,12,1871.07,3,3,0
TXN-52227,CUST-10235,2024-12-04,Latin America,Mid-Market,Cybersecurity Core,12,1873.39,4,3,1
TXN-52228,CUST-10105,2024-06-22,Europe,Mid-Market,Cloud Analytics Suite,12,1784.95,5,2,1
TXN-52229,CUST-10682,2024-06-20,Europe,Mid-Market,ERP Connect,12,1827.86,9,1,0
TXN-52230,CUST-10924,2024-06-14,North America,Mid-Market,Cloud Analytics Suite,36,1954.23,6,3,1
TXN-52231,CUST-10404,2025-06-16,Europe,Mid-Market,Customer 360,12,1534.54,7,1,0
TXN-52232,CUST-10924,2025-02-01,North America,Mid-Market,ERP Connect,24,1567.95,1,4,1
TXN-52233,CUST-10268,2024-06-08,Latin America,Mid-Market,Cybersecurity Core,24,2240.62,6,3,1
TXN-52234,CUST-11037,2024-01-16,Europe,Mid-Market,Customer 360,12,1512.23,3,7,1
TXN-52235,CUST-10511,2025-01-15,Europe,Mid-Market,Customer 360,12,1871.94,4,1,0
TXN-52236,CUST-10791,2025-01-04,North America,Enterprise,Cloud Analytics Suite,36,5214.68,8,3,0
TXN-52237,CUST-11093,2024-06-25,North America,Enterprise,Cybersecurity Core,24,4326.79,9,4,0
TXN-52238,CUST-11034,2025-04-22,Europe,Enterprise,ERP Connect,12,6283.33,2,2,1
TXN-52239,CUST-10029,2024-06-14,North America,Small Business,ERP Connect,12,721.16,9,4,0
TXN-52240,CUST-10820,2025-07-15,Europe,Small Business,Customer 360,12,572.15,8,1,1
TXN-52241,CUST-10242,2024-03-27,North America,Mid-Market,ERP Connect,36,1191.63,3,3,1
TXN-52242,CUST-10051,2025-09-17,North America,Mid-Market,ERP Connect,24,1584.91,9,2,0
TXN-52243,CUST-10879,2024-11-18,Asia Pacific,Mid-Market,Customer 360,24,1272.37,2,2,0
TXN-52244,CUST-10056,2025-05-13,North America,Enterprise,ERP Connect,12,4465.47,2,3,1
TXN-52245,CUST-10631,2025-06-23,Europe,Mid-Market,Cybersecurity Core,36,1616.36,1,2,0
TXN-52246,CUST-11094,2025-02-06,North America,Mid-Market,Customer 360,12,1574.27,5,2,0
TXN-52247,CUST-10668,2025-01-08,Latin America,Enterprise,Customer 360,12,5389.26,6,5,1
TXN-52248,CUST-10846,2025-05-03,North America,Small Business,Cybersecurity Core,36,812.49,9,4,1
TXN-52249,CUST-10836,2025-01-17,Europe,Mid-Market,Customer 360,12,1939.1,5,2,1
TXN-52250,CUST-10074,2025-03-12,Europe,Enterprise,Cloud Analytics Suite,12,5328.89,7,3,0
TXN-52251,CUST-10364,2024-07-05,Europe,Small Business,Cybersecurity Core,12,301.67,9,6,0
TXN-52252,CUST-10633,2025-02-06,North America,Small Business,Cybersecurity Core,24,605.26,3,3,0
TXN-52253,CUST-10440,2024-06-26,North America,Enterprise,Customer 360,24,3784.7,9,1,1
TXN-52254,CUST-10098,2024-09-15,Asia Pacific,Small Business,Cybersecurity Core,12,442.36,7,2,0
TXN-52255,CUST-10445,2024-04-04,North America,Enterprise,Cloud Analytics Suite,12,4964.9,3,2,1
TXN-52256,CUST-10353,2024-07-17,North America,Enterprise,ERP Connect,24,6522.28,7,4,1
TXN-52257,CUST-10349,2024-09-02,Asia Pacific,Enterprise,ERP Connect,24,3319.86,6,2,0
TXN-52258,CUST-10823,2024-01-26,North America,Enterprise,ERP Connect,12,3903.1,1,3,0
TXN-52259,CUST-10935,2025-11-12,Europe,Enterprise,ERP Connect,12,3517.19,7,1,1
TXN-52260,CUST-10806,2025-11-19,Asia Pacific,Small Business,Cybersecurity Core,36,745.05,2,3,1
TXN-52261,CUST-10015,2025-10-02,Latin America,Enterprise,Cloud Analytics Suite,12,4584.87,9,2,0
TXN-52262,CUST-10503,2024-02-22,Europe,Enterprise,ERP Connect,24,3950.56,3,5,1
TXN-52263,CUST-10368,2024-04-26,Europe,Small Business,Cloud Analytics Suite,24,435.2,3,2,1
TXN-52264,CUST-11098,2024-12-07,Europe,Small Business,ERP Connect,12,560.07,6,2,1
TXN-52265,CUST-10358,2025-01-05,North America,Mid-Market,Cybersecurity Core,12,2248.79,7,2,1
TXN-52266,CUST-10861,2024-07-16,North America,Mid-Market,Cybersecurity Core,36,1619.33,8,7,0
TXN-52267,CUST-10190,2024-06-13,North America,Mid-Market,Cybersecurity Core,12,1243.89,7,5,1
TXN-52268,CUST-11015,2025-05-10,Europe,Enterprise,Customer 360,12,6594.95,4,2,1
TXN-52269,CUST-10936,2025-09-01,North America,Mid-Market,Cybersecurity Core,12,2052.4,4,7,0
TXN-52270,CUST-10428,2024-10-09,Latin America,Mid-Market,Cloud Analytics Suite,36,1309.46,4,6,0
TXN-52271,CUST-11181,2024-07-19,Europe,Mid-Market,ERP Connect,36,1462.46,7,0,1
TXN-52272,CUST-10324,2024-04-05,North America,Enterprise,Customer 360,12,4454.74,8,0,0
TXN-52273,CUST-10031,2024-09-11,Asia Pacific,Small Business,ERP Connect,24,554.33,2,6,1
TXN-52274,CUST-11118,2025-08-27,Latin America,Small Business,ERP Connect,36,507.28,7,4,0
TXN-52275,CUST-11073,2025-07-19,Asia Pacific,Mid-Market,Cybersecurity Core,12,1676.14,10,2,0
TXN-52276,CUST-10257,2025-10-22,North America,Enterprise,Cloud Analytics Suite,24,3777.02,3,4,1
TXN-52277,CUST-10197,2025-10-14,North America,Small Business,ERP Connect,12,688.28,8,5,1
TXN-52278,CUST-10589,2024-07-20,Europe,Mid-Market,Cybersecurity Core,12,2245.27,7,4,1
TXN-52279,CUST-10810,2024-09-05,Europe,Mid-Market,Cybersecurity Core,12,1722.33,2,2,0
TXN-52280,CUST-10059,2024-10-23,North America,Enterprise,Customer 360,12,4220.77,8,1,0
TXN-52281,CUST-11116,2025-06-04,North America,Small Business,Cloud Analytics Suite,24,692.21,9,0,1
TXN-52282,CUST-10377,2024-06-06,Europe,Mid-Market,Cybersecurity Core,24,1301.52,9,2,0
TXN-52283,CUST-10737,2024-06-26,Europe,Small Business,Cybersecurity Core,12,518.16,7,1,0
TXN-52284,CUST-11069,2025-07-25,Europe,Mid-Market,ERP Connect,24,2105.76,7,1,0
TXN-52285,CUST-10144,2025-12-05,North America,Small Business,ERP Connect,12,695.11,7,6,0
TXN-52286,CUST-10768,2025-08-21,North America,Small Business,Cybersecurity Core,12,569.17,7,3,1
TXN-52287,CUST-10005,2024-12-23,Latin America,Mid-Market,ERP Connect,12,1907.28,3,3,0
TXN-52288,CUST-10190,2024-08-14,Europe,Small Business,Cybersecurity Core,24,611.63,6,5,1
TXN-52289,CUST-10630,2025-02-06,Asia Pacific,Small Business,Cybersecurity Core,12,435.95,5,1,0
TXN-52290,CUST-10585,2025-09-13,North America,Mid-Market,Cybersecurity Core,12,1508.38,7,2,0
TXN-52291,CUST-10669,2024-12-09,North America,Enterprise,ERP Connect,36,4308.31,8,3,1
TXN-52292,CUST-11021,2024-11-02,North America,Small Business,Customer 360,12,618.93,6,3,0
TXN-52293,CUST-10961,2025-01-02,Latin America,Mid-Market,ERP Connect,24,1812.48,8,6,1
TXN-52294,CUST-10977,2025-08-06,Europe,Small Business,Cybersecurity Core,12,625.44,7,2,0
TXN-52295,CUST-10119,2024-12-05,Asia Pacific,Enterprise,Customer 360,24,3406.9,8,2,0
TXN-52296,CUST-11057,2024-07-13,North America,Enterprise,ERP Connect,12,4764.3,10,5,0
TXN-52297,CUST-10161,2024-11-14,North America,Small Business,Customer 360,36,405.41,2,2,1
TXN-52298,CUST-11091,2024-02-23,Europe,Mid-Market,Customer 360,24,1793.77,2,1,0
TXN-52299,CUST-11068,2024-06-23,Europe,Small Business,Cloud Analytics Suite,12,642.7,6,2,1
TXN-52300,CUST-10340,2025-03-09,North America,Small Business,ERP Connect,24,772.12,8,7,1
TXN-52301,CUST-10992,2025-12-13,Asia Pacific,Enterprise,ERP Connect,12,3842.68,5,2,0
TXN-52302,CUST-11060,2024-09-26,Europe,Enterprise,Cloud Analytics Suite,12,5373.22,7,1,0
TXN-52303,CUST-11040,2025-02-19,North America,Small Business,Customer 360,24,714.13,7,5,0
TXN-52304,CUST-10294,2024-08-19,Europe,Small Business,Customer 360,24,473.26,7,2,0
TXN-52305,CUST-11191,2025-03-03,Asia Pacific,Enterprise,Customer 360,12,4253.61,6,2,1
TXN-52306,CUST-10168,2025-06-21,North America,Mid-Market,Customer 360,12,1379.99,5,2,0
TXN-52307,CUST-11048,2024-12-26,Europe,Mid-Market,Customer 360,12,2210.59,3,3,1
TXN-52308,CUST-10069,2024-10-09,North America,Enterprise,Cloud Analytics Suite,24,3891.33,7,2,1
TXN-52309,CUST-10327,2024-06-21,North America,Mid-Market,ERP Connect,12,893.88,3,2,0
TXN-52310,CUST-10645,2024-06-17,Europe,Small Business,ERP Connect,12,714.24,5,2,1
TXN-52311,CUST-10603,2024-06-05,Europe,Small Business,Cloud Analytics Suite,24,312.64,8,3,0
TXN-52312,CUST-10412,2025-07-17,Europe,Enterprise,Cloud Analytics Suite,24,5312.36,8,3,1
TXN-52313,CUST-10723,2024-01-08,Europe,Mid-Market,Cloud Analytics Suite,24,1342.31,9,5,1
TXN-52314,CUST-11046,2024-03-12,Asia Pacific,Enterprise,Cybersecurity Core,12,5034.78,4,2,0
TXN-52315,CUST-10043,2025-12-22,Europe,Small Business,Cybersecurity Core,12,521.08,2,6,1
TXN-52316,CUST-10666,2024-11-21,Europe,Enterprise,Cloud Analytics Suite,12,5184.67,5,0,0
TXN-52317,CUST-10296,2025-03-10,Europe,Enterprise,ERP Connect,24,4516.54,5,2,0
TXN-52318,CUST-11040,2025-05-22,North America,Enterprise,Customer 360,36,4382.87,7,3,0
TXN-52319,CUST-10144,2025-11-17,Latin America,Mid-Market,Cybersecurity Core,12,1652.02,6,3,0
TXN-52320,CUST-11073,2024-11-16,Europe,Enterprise,ERP Connect,12,5244.91,4,2,1
TXN-52321,CUST-10583,2024-09-21,Latin America,Mid-Market,Cybersecurity Core,12,1529.45,7,6,0
TXN-52322,CUST-10055,2025-11-26,Europe,Enterprise,ERP Connect,24,4843.52,6,3,0
TXN-52323,CUST-11035,2024-02-10,Asia Pacific,Small Business,Cloud Analytics Suite,24,522.6,7,2,0
TXN-52324,CUST-11064,2024-08-08,North America,Mid-Market,ERP Connect,12,1171.19,8,2,1
TXN-52325,CUST-10581,2024-05-14,Europe,Small Business,Cybersecurity Core,12,676.57,2,3,0
TXN-52326,CUST-10462,2025-09-12,Europe,Mid-Market,Cybersecurity Core,24,2190.31,3,1,0
TXN-52327,CUST-10043,2024-06-02,Europe,Small Business,Cybersecurity Core,24,578.17,7,3,0
TXN-52328,CUST-10698,2025-03-06,North America,Enterprise,Cybersecurity Core,24,4230.58,6,1,0
TXN-52329,CUST-10319,2025-04-12,Asia Pacific,Mid-Market,Cybersecurity Core,24,2466.53,1,0,0
TXN-52330,CUST-10878,2025-10-14,North America,Small Business,Cybersecurity Core,12,420.47,8,3,0
TXN-52331,CUST-10652,2025-12-27,Asia Pacific,Enterprise,ERP Connect,12,1354.46,5,0,0
TXN-52332,CUST-10703,2025-11-23,Asia Pacific,Small Business,Cloud Analytics Suite,12,626.2,5,2,0
TXN-52333,CUST-11145,2025-11-25,North America,Mid-Market,Cloud Analytics Suite,12,1512.04,7,5,0
TXN-52334,CUST-10303,2024-07-14,Asia Pacific,Mid-Market,Cloud Analytics Suite,24,1662.28,5,4,0
TXN-52335,CUST-10230,2024-10-02,Asia Pacific,Enterprise,Customer 360,24,3655.81,5,1,0
TXN-52336,CUST-11074,2025-02-27,North America,Enterprise,Customer 360,24,4339.11,9,1,0
TXN-52337,CUST-10489,2025-07-09,Europe,Mid-Market,Cloud Analytics Suite,12,2377.02,4,3,1
TXN-52338,CUST-10078,2024-02-10,North America,Small Business,Customer 360,12,505.52,7,4,1
TXN-52339,CUST-10728,2024-07-13,North America,Small Business,Cybersecurity Core,12,689.2,2,1,1
TXN-52340,CUST-10361,2024-09-25,Europe,Small Business,Cybersecurity Core,24,528.05,6,3,1
TXN-52341,CUST-10735,2024-12-02,North America,Enterprise,Cybersecurity Core,12,5679.0,6,3,1
TXN-52342,CUST-11057,2024-01-06,Asia Pacific,Mid-Market,Cybersecurity Core,36,1796.19,9,2,0
TXN-52343,CUST-10345,2025-10-01,North America,Enterprise,ERP Connect,24,4066.22,3,2,0
TXN-52344,CUST-10943,2025-12-26,North America,Enterprise,Cloud Analytics Suite,12,4566.0,5,5,1
TXN-52345,CUST-10167,2024-12-19,Europe,Enterprise,Cybersecurity Core,24,5281.79,8,0,1
TXN-52346,CUST-11106,2025-01-08,Europe,Small Business,Customer 360,12,788.37,9,2,0
TXN-52347,CUST-11075,2024-04-15,Europe,Enterprise,ERP Connect,36,5191.5,7,4,0
TXN-52348,CUST-10847,2025-09-16,North America,Mid-Market,Customer 360,12,2089.1,6,2,1
TXN-52349,CUST-11049,2025-09-12,Asia Pacific,Mid-Market,Cybersecurity Core,12,1707.72,3,0,0
TXN-52350,CUST-10823,2025-11-18,North America,Mid-Market,ERP Connect,12,1725.05,5,3,1
TXN-52351,CUST-10096,2025-08-05,Asia Pacific,Small Business,ERP Connect,36,374.88,7,3,0
TXN-52352,CUST-10487,2024-03-14,North America,Enterprise,Cybersecurity Core,12,4177.75,1,1,0
TXN-52353,CUST-10772,2025-04-15,North America,Small Business,Customer 360,12,438.21,7,5,0
TXN-52354,CUST-10867,2024-02-20,North America,Mid-Market,Cloud Analytics Suite,12,1874.77,1,3,1
TXN-52355,CUST-10982,2025-01-19,Europe,Mid-Market,Cloud Analytics Suite,36,2645.99,8,3,0
TXN-52356,CUST-11168,2024-11-18,North America,Mid-Market,ERP Connect,12,2407.21,6,4,0
TXN-52357,CUST-10051,2024-03-22,North America,Small Business,Cloud Analytics Suite,36,678.69,8,3,1
TXN-52358,CUST-11102,2025-11-06,North America,Enterprise,Customer 360,12,3443.56,6,1,1
TXN-52359,CUST-10868,2024-12-12,Latin America,Small Business,Cloud Analytics Suite,36,788.81,3,3,0
TXN-52360,CUST-10257,2024-08-14,North America,Enterprise,Customer 360,36,6100.23,8,5,0
TXN-52361,CUST-10406,2024-09-23,Asia Pacific,Small Business,Cloud Analytics Suite,12,307.0,6,2,0
TXN-52362,CUST-10685,2025-08-20,North America,Enterprise,Cybersecurity Core,12,4948.02,7,3,1
TXN-52363,CUST-10656,2024-01-12,Europe,Enterprise,Customer 360,12,5248.42,4,4,0
TXN-52364,CUST-10835,2025-02-10,Europe,Small Business,Cybersecurity Core,24,557.51,7,3,0
TXN-52365,CUST-10791,2024-07-10,Europe,Small Business,Cybersecurity Core,24,636.72,10,3,1
TXN-52366,CUST-11190,2024-04-06,Asia Pacific,Mid-Market,Cybersecurity Core,12,1347.28,8,6,0
TXN-52367,CUST-10590,2025-04-21,North America,Mid-Market,Cybersecurity Core,36,1695.87,3,2,0
TXN-52368,CUST-10600,2025-10-01,Europe,Enterprise,Cloud Analytics Suite,12,5013.49,5,5,0
TXN-52369,CUST-10087,2024-09-20,North America,Mid-Market,Cloud Analytics Suite,24,1659.82,4,3,0
TXN-52370,CUST-10656,2024-11-14,Europe,Mid-Market,Customer 360,12,2119.7,3,4,0
TXN-52371,CUST-10436,2024-11-06,North America,Mid-Market,ERP Connect,36,1599.45,6,2,1
TXN-52372,CUST-10896,2025-04-17,North America,Small Business,Cloud Analytics Suite,12,596.03,4,5,0
TXN-52373,CUST-10246,2025-11-09,Latin America,Small Business,Cloud Analytics Suite,12,589.94,4,2,0
TXN-52374,CUST-10530,2025-11-19,Asia Pacific,Mid-Market,ERP Connect,36,1565.61,4,4,1
TXN-52375,CUST-10392,2025-09-14,Europe,Enterprise,Cloud Analytics Suite,24,4753.42,5,6,1
TXN-52376,CUST-11006,2025-06-01,Europe,Mid-Market,Cybersecurity Core,24,1528.98,8,3,1
TXN-52377,CUST-10452,2025-05-02,North America,Mid-Market,Customer 360,24,2644.05,3,2,0
TXN-52378,CUST-11041,2024-03-17,Latin America,Mid-Market,ERP Connect,24,1610.27,7,6,1
TXN-52379,CUST-10993,2025-09-23,North America,Mid-Market,Customer 360,12,1521.81,1,3,1
TXN-52380,CUST-10681,2025-06-09,North America,Enterprise,Cybersecurity Core,12,4542.16,2,2,0
TXN-52381,CUST-10619,2025-08-25,Asia Pacific,Mid-Market,Cybersecurity Core,12,2069.02,5,1,0
TXN-52382,CUST-10804,2024-07-19,North America,Mid-Market,Cybersecurity Core,24,1770.79,6,2,1
TXN-52383,CUST-10579,2024-08-10,North America,Enterprise,ERP Connect,24,3788.01,7,1,0
TXN-52384,CUST-10877,2024-02-04,North America,Mid-Market,Customer 360,36,949.85,4,3,0
TXN-52385,CUST-11017,2025-04-21,North America,Enterprise,Cybersecurity Core,24,3505.22,9,1,0
TXN-52386,CUST-10705,2024-04-25,North America,Mid-Market,Cybersecurity Core,12,1884.5,4,7,0
TXN-52387,CUST-10431,2025-11-27,Europe,Small Business,ERP Connect,12,549.96,7,2,0
TXN-52388,CUST-10214,2025-12-24,Europe,Mid-Market,Cloud Analytics Suite,24,2824.51,1,3,0
TXN-52389,CUST-10751,2025-12-22,Europe,Small Business,ERP Connect,12,614.76,6,2,1
TXN-52390,CUST-10112,2025-08-11,Europe,Mid-Market,ERP Connect,24,1997.24,10,5,0
TXN-52391,CUST-11129,2025-11-27,Asia Pacific,Small Business,Cloud Analytics Suite,12,722.14,6,3,1
TXN-52392,CUST-10200,2024-11-18,Asia Pacific,Small Business,Cybersecurity Core,12,616.02,7,4,1
TXN-52393,CUST-10434,2025-11-14,Asia Pacific,Enterprise,Cybersecurity Core,24,4035.24,3,4,1
